Serial No.,Date,Time,Device Name,co2,hum,illuminance,maximum_rainfall,par,pm10,pm2_5,pressure,rain_accumulation,temp,tsr,wind_angle,wind_direction,wind_speed,wind_speed_level
14799,21/05/2024,10:47:56,Weather station,467,99.9,7004,6553.5,669,12,10,998.3,6553.5,33.3,5738,192.7,SSW,0.6,1
14800,21/05/2024,10:37:56,Weather station,481,99.9,7852,6553.5,738,16,13,998.7,6553.5,33.7,6407,297.3,WNW,1,1
14801,21/05/2024,10:27:56,Weather station,464,99.9,9228,6553.5,861,16,13,998.6,6553.5,33.1,7429,162.8,SSE,0.8,1
14802,21/05/2024,10:17:56,Weather station,451,99.9,7311,6553.5,709,18,15,998.9,6553.5,32.8,6180,247.8,WSW,1.5,1
14803,21/05/2024,10:07:56,Weather station,449,99.9,8574,6553.5,793,18,14,998.9,6553.5,32.8,6829,316,NW,3.2,2
14804,21/05/2024,09:57:56,Weather station,463,99.9,8545,6553.5,782,22,17,999,6553.5,32.4,6739,341.9,NNW,0.9,1
14805,21/05/2024,09:47:56,Weather station,456,99.9,7038,6553.5,647,24,20,999.2,6553.5,32,5514,263.7,W,0.8,1
14806,21/05/2024,09:37:56,Weather station,464,99.9,7132,6553.5,632,23,19,999.2,6553.5,31.9,5464,195.5,SSW,1.3,1
14807,21/05/2024,09:27:56,Weather station,493,99.9,5713,6553.5,679,21,17,999.3,6553.5,31.5,5365,242,WSW,1.3,1
14808,21/05/2024,09:17:56,Weather station,466,99.9,8071,6553.5,584,20,16,999.2,6553.5,32.1,5693,304.5,NW,0.8,1
14809,21/05/2024,09:07:56,Weather station,471,99.9,6875,6553.5,323,22,17,999.1,6553.5,31.2,5119,210.5,SSW,1.1,1
14810,21/05/2024,08:57:56,Weather station,478,99.9,5281,6553.5,239,22,17,999,6553.5,31.1,4431,271.9,W,1.4,1
14811,21/05/2024,08:47:56,Weather station,487,99.9,5794,6553.5,248,23,18,998.9,6553.5,30.2,4240,215.1,SW,1.6,2
14812,21/05/2024,08:37:56,Weather station,477,99.9,6134,6553.5,282,18,14,998.8,6553.5,30.5,4302,129.5,SE,1.9,2
14813,21/05/2024,08:27:56,Weather station,487,99.9,4476,6553.5,318,21,17,998.9,6553.5,29.6,3313,173,S,0.7,1
14814,21/05/2024,08:17:56,Weather station,494,99.9,3626,6553.5,314,19,15,998.9,6553.5,28.5,2982,287.9,WNW,1.5,1
14815,21/05/2024,08:07:56,Weather station,492,99.9,2926,6553.5,298,21,16,998.9,6553.5,27.7,2503,245,WSW,1,1
14816,21/05/2024,07:57:56,Weather station,476,99.9,2546,6553.5,288,22,17,998.9,6553.5,27.5,2339,147.4,SSE,0.8,1
14817,21/05/2024,07:47:56,Weather station,490,99.9,2302,6553.5,260,21,17,998.9,6553.5,27.4,2082,227.7,SW,1.5,1
14818,21/05/2024,07:37:56,Weather station,496,99.9,2416,6553.5,267,24,19,998.7,6553.5,27.1,2198,237.8,WSW,1,1
14819,21/05/2024,07:27:56,Weather station,491,99.9,1927,6553.5,214,25,19,998.6,6553.5,26.9,1724,180.9,S,0.6,1
14820,21/05/2024,07:17:56,Weather station,488,99.9,1761,6553.5,208,22,17,998.7,6553.5,26.6,1606,214.4,SW,1,1
14821,21/05/2024,07:07:56,Weather station,479,99.9,1527,6553.5,166,20,16,998.4,6553.5,26.4,1347,210.1,SSW,1.3,1
14822,21/05/2024,06:57:56,Weather station,492,99.9,1110,6553.5,105,21,17,998.3,6553.5,25.9,864,209,SSW,0.5,1
14823,21/05/2024,06:47:56,Weather station,476,99.9,867,6553.5,79,23,18,998.4,6553.5,25.7,639,181.5,S,1.2,1
14824,21/05/2024,06:37:56,Weather station,486,99.9,595,6553.5,51,18,15,998.1,6553.5,25.4,409,216.5,SW,0.8,1
14825,21/05/2024,06:27:56,Weather station,497,99.9,425,6553.5,39,20,16,997.9,6553.5,25.1,299,254.3,WSW,1,1
14826,21/05/2024,06:17:56,Weather station,487,99.9,294,6553.5,29,24,19,998.1,6553.5,25,207,265.8,W,0.7,1
14827,21/05/2024,06:07:56,Weather station,484,99.9,177,6553.5,17,22,18,997.8,6553.5,24.9,121,322.1,NW,1,1
14828,21/05/2024,05:57:56,Weather station,494,99.9,68,6553.5,6,23,19,997.7,6553.5,24.8,30,332,NNW,0.7,1
14829,21/05/2024,05:47:56,Weather station,483,99.9,11,6553.5,0,24,19,997.5,6553.5,24.8,0,176.7,S,1.1,1
14830,21/05/2024,05:37:56,Weather station,493,99.9,0,6553.5,0,23,19,997.5,6553.5,24.9,0,242,WSW,0.7,1
14831,21/05/2024,05:27:56,Weather station,493,99.9,0,6553.5,0,22,18,997.5,6553.5,24.9,0,222.3,SW,0.8,1
14832,21/05/2024,05:17:56,Weather station,489,99.9,0,6553.5,0,25,19,997.3,6553.5,24.9,0,174.7,S,1,1
14833,21/05/2024,05:07:57,Weather station,491,99.9,0,6553.5,0,28,22,997.3,6553.5,25,0,171.2,S,0.6,1
14834,21/05/2024,04:57:56,Weather station,490,99.9,0,6553.5,0,26,21,997.3,6553.5,25,0,194.4,SSW,1.3,1
14835,21/05/2024,04:47:57,Weather station,492,99.9,0,6553.5,0,28,23,997.1,6553.5,24.9,0,272.6,W,2,2
14836,21/05/2024,04:37:57,Weather station,477,99.9,0,6553.5,0,24,19,997,6553.5,24.9,0,314,NW,0.8,1
14837,21/05/2024,04:27:57,Weather station,488,99.9,0,6553.5,0,22,18,997.2,6553.5,24.9,0,189.4,S,1.4,1
14838,21/05/2024,04:17:56,Weather station,498,99.9,0,6553.5,0,24,19,997.1,6553.5,24.8,0,149.1,SSE,0.7,1
14839,21/05/2024,04:07:57,Weather station,489,99.9,0,6553.5,0,24,19,997.1,6553.5,24.8,0,236.1,SW,0.6,1
14840,21/05/2024,03:57:57,Weather station,486,99.9,0,6553.5,0,22,18,997.2,6553.5,24.8,0,266.4,W,1.2,1
14841,21/05/2024,03:47:57,Weather station,487,99.9,0,6553.5,0,25,19,997.3,6553.5,24.8,0,122.1,ESE,1,1
14842,21/05/2024,03:37:57,Weather station,489,99.9,0,6553.5,0,19,15,997,6553.5,24.8,0,157.8,SSE,0.5,1
14843,21/05/2024,03:27:57,Weather station,487,99.9,0,6553.5,0,18,14,997.1,6553.5,24.9,0,132.9,SE,0.9,1
14844,21/05/2024,03:17:57,Weather station,494,99.9,0,6553.5,0,20,16,997.1,6553.5,25,0,222,SW,0.8,1
14845,21/05/2024,03:07:57,Weather station,480,99.9,0,6553.5,0,20,16,997.1,6553.5,25,0,265.2,W,2,2
14846,21/05/2024,02:57:57,Weather station,492,99.9,0,6553.5,0,20,16,997.2,6553.5,25,0,260.8,W,1.3,1
14847,21/05/2024,02:47:57,Weather station,489,99.9,0,6553.5,0,19,15,997.3,6553.5,25,0,265.5,W,1.3,1
14848,21/05/2024,02:37:57,Weather station,474,99.9,0,6553.5,0,21,17,997.3,6553.5,24.9,0,63,ENE,1.2,1
14849,21/05/2024,02:27:57,Weather station,487,99.9,0,6553.5,0,20,16,997.3,6553.5,25,0,228.9,SW,0.8,1
14850,21/05/2024,02:17:57,Weather station,475,99.9,0,6553.5,0,18,14,997.3,6553.5,25.1,0,286.5,WNW,1,1
14851,21/05/2024,02:07:57,Weather station,481,99.9,0,6553.5,0,18,14,997.4,6553.5,25.1,0,179.8,S,0.7,1
14852,21/05/2024,01:57:57,Weather station,488,99.9,0,6553.5,0,21,16,997.4,6553.5,25.2,0,277.7,W,1.3,1
14853,21/05/2024,01:47:57,Weather station,484,99.9,0,6553.5,0,19,15,997.6,6553.5,25.3,0,349.4,N,0.8,1
14854,21/05/2024,01:37:57,Weather station,491,99.9,0,6553.5,0,17,13,997.7,6553.5,25.2,0,135.3,SE,0.8,1
14855,21/05/2024,01:27:57,Weather station,478,99.9,0,6553.5,0,15,12,997.8,6553.5,25.3,0,335.3,NNW,1,1
14856,21/05/2024,01:17:57,Weather station,483,99.9,0,6553.5,0,15,12,997.8,6553.5,25.3,0,38.4,NE,0.5,1
14857,21/05/2024,01:07:57,Weather station,489,99.9,0,6553.5,0,19,15,997.9,6553.5,25.3,0,234.7,SW,0.7,1
14858,21/05/2024,00:57:57,Weather station,474,99.9,0,6553.5,0,15,12,998,6553.5,25.3,0,27.2,NNE,1.4,1
14859,21/05/2024,00:47:57,Weather station,479,99.9,0,6553.5,0,21,16,998.1,6553.5,25.2,0,234.7,SW,1.1,1
14860,21/05/2024,00:37:57,Weather station,480,99.9,0,6553.5,0,15,12,998.1,6553.5,25.2,0,248.3,WSW,2.3,2
14861,21/05/2024,00:27:57,Weather station,489,99.9,0,6553.5,0,14,11,998.3,6553.5,25,0,332.6,NNW,1.2,1
14862,21/05/2024,00:17:57,Weather station,484,99.9,0,6553.5,0,18,14,998.5,6553.5,25.1,0,187.2,S,1.4,1
14863,21/05/2024,00:07:57,Weather station,476,99.9,0,6553.5,0,16,13,998.6,6553.5,25.2,0,168.8,S,0.6,1
14864,20/05/2024,23:57:57,Weather station,453,99.9,0,6553.5,0,16,13,998.6,6553.5,25.2,0,191.9,SSW,0.9,1
14865,20/05/2024,23:47:57,Weather station,473,99.9,0,6553.5,0,17,14,998.8,6553.5,25.2,0,264.1,W,1.1,1
14866,20/05/2024,23:37:57,Weather station,484,99.9,0,6553.5,0,16,13,998.9,6553.5,25.2,0,314.4,NW,1.4,1
14867,20/05/2024,23:27:57,Weather station,479,99.9,0,6553.5,0,16,13,999,6553.5,25.2,0,284.7,WNW,2.2,2
14868,20/05/2024,23:17:57,Weather station,492,99.9,0,6553.5,0,15,12,999,6553.5,25.2,0,296.3,WNW,0.8,1
14869,20/05/2024,23:07:57,Weather station,484,99.9,0,6553.5,0,17,13,999.2,6553.5,25.2,0,178.7,S,1.8,2
14870,20/05/2024,22:57:57,Weather station,474,99.9,0,6553.5,0,13,11,999.2,6553.5,25.1,0,5.3,N,1.7,2
14871,20/05/2024,22:47:57,Weather station,479,99.9,0,6553.5,0,16,13,999.2,6553.5,25.2,0,299.5,WNW,1.7,2
14872,20/05/2024,22:37:57,Weather station,477,99.9,0,6553.5,0,15,12,999.2,6553.5,25.2,0,81.2,E,3.8,3
14873,20/05/2024,22:27:57,Weather station,492,99.9,0,6553.5,0,13,11,999.3,6553.5,25.2,0,319.8,NW,1.4,1
14874,20/05/2024,22:17:57,Weather station,485,99.9,0,6553.5,0,18,14,999.5,6553.5,25.2,0,327.9,NNW,1.4,1
14875,20/05/2024,22:07:57,Weather station,485,99.9,0,6553.5,0,13,11,999.6,6553.5,25.2,0,348.3,NNW,1.7,2
14876,20/05/2024,21:57:57,Weather station,486,99.9,0,6553.5,0,14,11,999.6,6553.5,25.2,0,200.6,SSW,0.8,1
14877,20/05/2024,21:47:57,Weather station,480,99.9,0,6553.5,0,14,11,999.6,6553.5,25.2,0,262.3,W,3.8,3
14878,20/05/2024,21:37:57,Weather station,491,99.9,0,6553.5,0,12,10,999.6,6553.5,25.2,0,359.4,N,1.7,2
14879,20/05/2024,21:27:57,Weather station,468,99.9,0,6553.5,0,11,9,999.8,6553.5,25.1,0,272.9,W,3.5,3
14880,20/05/2024,21:17:57,Weather station,476,99.9,0,6553.5,0,10,8,999.7,6553.5,25,0,247.9,WSW,1.4,1
14881,20/05/2024,21:07:57,Weather station,469,99.9,0,6553.5,0,12,10,999.8,6553.5,25,0,111.5,ESE,1.8,2
14882,20/05/2024,20:57:57,Weather station,476,99.9,0,6553.5,0,13,10,999.9,6553.5,25,0,23.6,NNE,3.1,2
14883,20/05/2024,20:47:57,Weather station,485,99.9,0,6553.5,0,10,8,999.9,6553.5,24.9,0,97.8,E,1.1,1
14884,20/05/2024,20:37:57,Weather station,478,99.9,0,6553.5,0,12,10,999.8,6553.5,24.8,0,274.6,W,2.1,2
14885,20/05/2024,20:27:57,Weather station,477,99.9,0,6553.5,0,10,8,999.8,6553.5,24.8,0,157.7,SSE,0.9,1
14886,20/05/2024,20:17:57,Weather station,499,99.9,0,6553.5,0,10,8,999.9,6553.5,24.8,0,253.2,WSW,1.1,1
14887,20/05/2024,20:07:57,Weather station,487,99.9,0,6553.5,0,7,6,1000,6553.5,24.8,0,272.7,W,3.8,3
14888,20/05/2024,19:57:57,Weather station,486,99.9,0,6553.5,0,10,8,999.9,6553.5,24.8,0,141.1,SE,1,1
14889,20/05/2024,19:47:57,Weather station,493,99.9,0,6553.5,0,9,7,999.8,6553.5,24.8,0,108.7,ESE,1.1,1
14890,20/05/2024,19:37:57,Weather station,462,99.9,0,6553.5,0,7,6,999.5,6553.5,24.9,0,284,WNW,1.6,2
14891,20/05/2024,19:27:57,Weather station,480,99.9,0,6553.5,0,8,7,999.2,6553.5,25,0,184.2,S,4.2,3
14892,20/05/2024,19:18:06,Weather station,497,99.9,0,6553.5,0,11,9,999.1,6553.5,25.2,0,256.8,WSW,2.4,2
14893,20/05/2024,19:08:06,Weather station,480,99.9,0,6553.5,0,11,9,999.2,6553.5,25.4,0,265.2,W,1.5,1
14894,20/05/2024,18:57:57,Weather station,474,99.9,0,6553.5,0,11,9,999.1,6553.5,25.5,0,74.3,ENE,3,2
14895,20/05/2024,18:47:57,Weather station,490,99.9,0,6553.5,0,12,10,998.9,6553.5,25.6,0,254.2,WSW,2,2
14896,20/05/2024,18:37:57,Weather station,481,99.9,0,6553.5,0,14,11,998.5,6553.5,25.7,0,18.7,NNE,1.4,1
14897,20/05/2024,18:27:57,Weather station,489,99.9,2,6553.5,0,15,12,998.4,6553.5,25.8,0,244.1,WSW,1.4,1
14898,20/05/2024,18:17:57,Weather station,485,99.9,16,6553.5,1,14,11,998.3,6553.5,25.8,0,159.5,SSE,0.8,1
14899,20/05/2024,18:07:58,Weather station,466,99.9,23,6553.5,2,15,12,998.1,6553.5,25.9,0,308.3,NW,0.9,1
14900,20/05/2024,17:57:57,Weather station,468,99.9,62,6553.5,7,13,11,997.8,6553.5,25.7,32,48.4,NE,0.6,1
14901,20/05/2024,17:47:58,Weather station,481,99.9,104,6553.5,13,15,12,997.6,6553.5,25.8,79,165,SSE,0.6,1
14902,20/05/2024,17:37:58,Weather station,467,99.9,115,6553.5,14,15,12,997.5,6553.5,25.7,87,186.8,S,0.8,1
14903,20/05/2024,17:27:57,Weather station,468,99.9,93,6553.5,10,13,11,997.3,6553.5,25.8,60,186.3,S,0.8,1
14904,20/05/2024,17:17:57,Weather station,475,99.9,83,6553.5,9,13,11,997.2,6553.5,25.7,45,125.2,SE,1.2,1
14905,20/05/2024,17:07:58,Weather station,469,99.9,150,6553.5,18,14,11,996.8,6553.5,25.5,116,233.3,SW,0.7,1
14906,20/05/2024,16:57:58,Weather station,483,99.9,240,6553.5,31,17,13,996.7,6553.5,25.4,218,303.3,WNW,1.3,1
14907,20/05/2024,16:47:58,Weather station,468,99.9,177,6553.5,19,12,10,996.7,6553.5,25.3,132,144.5,SE,1,1
14908,20/05/2024,16:37:58,Weather station,487,99.9,301,6553.5,37,11,9,996.3,6553.5,25.8,262,17,NNE,1,1
14909,20/05/2024,16:27:58,Weather station,477,99.9,448,6553.5,49,12,10,996,6553.5,26,377,194.2,SSW,1.7,2
14910,20/05/2024,16:17:58,Weather station,485,99.9,400,6553.5,42,10,8,996.1,6553.5,26.2,323,210,SSW,1.8,2
14911,20/05/2024,16:07:58,Weather station,478,99.9,475,6553.5,49,16,13,996,6553.5,26.3,372,321.1,NW,4,3
14912,20/05/2024,15:57:58,Weather station,470,99.9,644,6553.5,66,22,17,995.7,6553.5,26.2,507,89,E,2.1,2
14913,20/05/2024,15:47:58,Weather station,475,99.9,707,6553.5,73,21,16,996,6553.5,26.6,560,248.7,WSW,1.6,2
14914,20/05/2024,15:37:58,Weather station,464,99.9,810,6553.5,86,26,21,995.9,6553.5,26.8,668,197.4,SSW,0.8,1
14915,20/05/2024,15:27:58,Weather station,481,99.9,865,6553.5,95,31,25,996,6553.5,26.6,730,161.7,SSE,0.9,1
14916,20/05/2024,15:17:58,Weather station,474,99.9,914,6553.5,109,44,35,995.7,6553.5,27.1,827,125.4,SE,3.8,3
14917,20/05/2024,15:07:58,Weather station,479,99.9,1142,6553.5,143,46,35,995.7,6553.5,27.9,1059,162.6,SSE,0.8,1
14918,20/05/2024,14:57:58,Weather station,470,99.9,1304,6553.5,156,44,34,995.6,6553.5,28.8,1169,196.5,SSW,1.1,1
14919,20/05/2024,14:47:58,Weather station,469,99.9,1055,6553.5,117,41,32,995.9,6553.5,29.6,884,146.7,SSE,1,1
14920,20/05/2024,14:37:58,Weather station,465,99.9,869,6553.5,94,33,27,995.8,6553.5,30.2,706,201.8,SSW,0.6,1
14921,20/05/2024,14:27:58,Weather station,458,99.9,1176,6553.5,128,33,25,995.7,6553.5,32.2,992,120.4,ESE,1.4,1
14922,20/05/2024,14:17:58,Weather station,446,99.9,1218,6553.5,131,24,20,995.8,6553.5,33.6,927,91.3,E,0,0
14923,20/05/2024,14:07:58,Weather station,454,99.9,2068,6553.5,267,25,20,995.9,6553.5,34.6,1875,8.6,N,0.1,0
14924,20/05/2024,13:57:58,Weather station,430,94.7,3814,6553.5,436,24,19,995.9,6553.5,35.4,3310,29.4,NNE,1.4,1
14925,20/05/2024,13:47:58,Weather station,455,93.7,4613,6553.5,471,25,19,996.2,6553.5,35.7,3670,276.5,W,1.1,1
14926,20/05/2024,13:37:58,Weather station,444,94.4,10564,6553.5,954,29,23,996.2,6553.5,36.2,8114,21.3,NNE,0.6,1
14927,20/05/2024,13:27:58,Weather station,456,95.8,6136,6553.5,592,25,20,996.4,6553.5,35.5,4731,91.1,E,0.1,0
14928,20/05/2024,13:17:58,Weather station,446,99.9,7579,6553.5,836,34,26,996.6,6553.5,34.2,6749,285.8,WNW,1.1,1
14929,20/05/2024,13:07:58,Weather station,452,99.9,4926,6553.5,504,29,23,996.9,6553.5,33.6,3965,246.9,WSW,1.6,2
14930,20/05/2024,12:57:58,Weather station,428,99.9,4113,6553.5,430,26,21,997.1,6553.5,34.2,3298,302.3,WNW,2.4,2
14931,20/05/2024,12:47:58,Weather station,451,99.9,4550,6553.5,466,26,20,997.4,6553.5,33.6,3650,3.7,N,0.8,1
14932,20/05/2024,12:37:58,Weather station,454,99.9,3638,6553.5,413,26,20,997.5,6553.5,33.5,3172,252,WSW,0.9,1
14933,20/05/2024,12:27:58,Weather station,441,99.9,5129,6553.5,520,26,20,997.8,6553.5,34.2,4150,220,SW,1.8,2
14934,20/05/2024,12:17:58,Weather station,445,95.3,4260,6553.5,447,21,17,998,6553.5,35.8,3465,261.3,W,0.9,1
14935,20/05/2024,12:07:58,Weather station,451,95.2,11457,6553.5,1042,21,17,998,6553.5,37,9064,288.6,WNW,0.8,1
14936,20/05/2024,11:57:58,Weather station,438,99.9,9816,6553.5,920,21,17,998.3,6553.5,35,7851,192.4,SSW,0.4,1
14937,20/05/2024,11:47:58,Weather station,434,99.9,4743,6553.5,475,24,19,998.5,6553.5,33.6,3780,332.8,NNW,1.5,1
14938,20/05/2024,11:37:58,Weather station,429,99,7321,6553.5,684,20,16,998.5,6553.5,35.3,5749,326.2,NW,1.1,1
14939,20/05/2024,11:27:58,Weather station,441,99.9,7341,6553.5,689,19,15,998.7,6553.5,34.5,5806,289.6,WNW,1.5,1
14940,20/05/2024,11:17:58,Weather station,465,99.9,7008,6553.5,681,20,16,998.9,6553.5,34.1,5720,62.9,ENE,1.2,1
14941,20/05/2024,11:07:58,Weather station,459,99.9,7960,6553.5,760,18,14,998.9,6553.5,33.2,6467,130.6,SE,1.2,1
14942,20/05/2024,10:57:58,Weather station,448,99.9,10518,6553.5,536,21,16,998.9,6553.5,34.2,4056,257.3,WSW,0.3,1
14943,20/05/2024,10:47:58,Weather station,449,99.9,20000,6553.5,948,20,16,998.9,6553.5,33.8,8287,290.2,WNW,0.4,1
14944,20/05/2024,10:37:58,Weather station,441,99.9,10518,6553.5,676,21,17,999.3,6553.5,33.8,5708,124.6,SE,0.9,1
14945,20/05/2024,10:27:58,Weather station,446,99.9,10518,6553.5,745,24,19,999.2,6553.5,34.3,6370,310.2,NW,1,1
14946,20/05/2024,10:17:58,Weather station,453,99.9,5258,6553.5,364,28,21,999.5,6553.5,32.7,2811,294.8,WNW,0.8,1
14947,20/05/2024,10:07:58,Weather station,470,99.9,10518,6553.5,827,24,19,999.5,6553.5,33.3,7242,30.7,NNE,1,1
14948,20/05/2024,09:57:58,Weather station,450,99.9,10518,6553.5,814,27,21,999.5,6553.5,33,7140,58.3,ENE,0.9,1
14949,20/05/2024,09:47:58,Weather station,459,99.9,10518,6553.5,773,29,23,999.6,6553.5,32.8,6730,265,W,0.5,1
14950,20/05/2024,09:37:58,Weather station,465,99.9,5258,6553.5,457,25,20,999.8,6553.5,31.7,3878,42.7,NE,0.1,0
14951,20/05/2024,09:27:58,Weather station,463,99.9,10518,6553.5,645,33,25,999.7,6553.5,32.3,5774,341.8,NNW,0.4,1
14952,20/05/2024,09:17:58,Weather station,463,99.9,10518,6553.5,562,25,20,999.7,6553.5,31.7,5206,274.6,W,0,0
14953,20/05/2024,09:07:58,Weather station,456,99.9,10518,6553.5,465,28,22,999.7,6553.5,32.9,4565,220.5,SW,0.3,1
14954,20/05/2024,08:57:58,Weather station,474,99.9,10518,6553.5,480,34,26,999.7,6553.5,32.5,5551,48.6,NE,0.4,1
14955,20/05/2024,08:47:58,Weather station,478,99.9,10518,6553.5,446,35,28,999.9,6553.5,30,4129,237.1,WSW,1.3,1
14956,20/05/2024,08:37:58,Weather station,470,99.9,5258,6553.5,399,30,24,999.8,6553.5,28.8,3180,351.8,N,0.5,1
14957,20/05/2024,08:27:58,Weather station,475,99.9,5258,6553.5,388,33,25,999.6,6553.5,27.8,3059,274.4,W,1.3,1
14958,20/05/2024,08:17:58,Weather station,491,99.9,5258,6553.5,371,34,26,999.5,6553.5,27.3,2863,264.5,W,0.8,1
14959,20/05/2024,08:07:58,Weather station,482,99.9,5258,6553.5,350,29,23,999.6,6553.5,26.9,2626,284.4,WNW,1.7,2
14960,20/05/2024,07:57:58,Weather station,483,99.9,5258,6553.5,331,29,23,999.4,6553.5,26.6,2569,1.7,N,1.1,1
14961,20/05/2024,07:47:58,Weather station,507,99.9,5258,6553.5,346,39,31,999.3,6553.5,26.7,2755,81.4,E,0.5,1
14962,20/05/2024,07:37:58,Weather station,495,99.9,5258,6553.5,334,40,32,999,6553.5,26.7,2697,261.3,W,1.2,1
14963,20/05/2024,07:27:58,Weather station,489,99.9,2629,6553.5,218,43,33,999,6553.5,26.4,1845,314.8,NW,0,0
14964,20/05/2024,07:17:58,Weather station,501,99.9,2629,6553.5,159,37,28,998.7,6553.5,26.2,1371,188.9,S,0,0
14965,20/05/2024,07:07:58,Weather station,495,99.9,2629,6553.5,149,36,29,998.7,6553.5,26,1204,114.8,ESE,0,0
14966,20/05/2024,06:57:58,Weather station,492,99.9,1314,6553.5,123,37,28,998.8,6553.5,25.8,913,54,NE,0,0
14967,20/05/2024,06:47:58,Weather station,499,99.9,1314,6553.5,83,35,27,998.5,6553.5,25.5,595,316,NW,0,0
14968,20/05/2024,06:37:58,Weather station,497,99.9,657,6553.5,65,41,32,998.4,6553.5,25.4,463,286.6,WNW,0,0
14969,20/05/2024,06:27:58,Weather station,501,99.9,657,6553.5,50,33,27,998.3,6553.5,25.5,364,262.5,W,0,0
14970,20/05/2024,06:17:58,Weather station,502,99.9,328,6553.5,36,37,29,998.2,6553.5,25.3,256,275.9,W,0,0
14971,20/05/2024,06:08:44,Weather station,510,99.9,328,6553.5,18,36,29,998.1,6553.5,25.3,132,240.4,WSW,0,0
14972,20/05/2024,05:57:58,Weather station,506,99.9,81,6553.5,5,36,28,998,6553.5,25.2,24,272.4,W,0,0
14973,20/05/2024,05:47:58,Weather station,494,99.9,20,6553.5,0,36,29,997.9,6553.5,25.2,0,293.6,WNW,0,0
14974,20/05/2024,05:37:58,Weather station,490,99.9,0,6553.5,0,34,27,997.9,6553.5,25.1,0,202.6,SSW,0,0
14975,20/05/2024,05:27:58,Weather station,486,99.9,0,6553.5,0,35,27,997.8,6553.5,25.2,0,234.5,SW,0.2,0
14976,20/05/2024,05:17:58,Weather station,499,99.9,0,6553.5,0,27,22,997.5,6553.5,25.1,0,252,WSW,0,0
14977,20/05/2024,05:07:58,Weather station,497,99.9,0,6553.5,0,28,21,997.6,6553.5,25.1,0,293.7,WNW,0.5,1
14978,20/05/2024,04:57:58,Weather station,494,99.9,0,6553.5,0,28,22,997.4,6553.5,25.1,0,261.4,W,0,0
14979,20/05/2024,04:47:58,Weather station,505,99.9,0,6553.5,0,28,22,997.3,6553.5,25.1,0,274.5,W,0,0
14980,20/05/2024,04:37:59,Weather station,489,99.9,0,6553.5,0,25,19,997.2,6553.5,25,0,245.6,WSW,0,0
14981,20/05/2024,04:27:59,Weather station,496,99.9,0,6553.5,0,27,21,997,6553.5,25,0,252.1,WSW,0,0
14982,20/05/2024,04:17:58,Weather station,493,99.9,0,6553.5,0,26,20,996.9,6553.5,25,0,268.9,W,0,0
14983,20/05/2024,04:07:59,Weather station,488,99.9,0,6553.5,0,26,20,996.9,6553.5,25,0,252.1,WSW,0,0
14984,20/05/2024,03:57:59,Weather station,488,99.9,0,6553.5,0,26,21,996.8,6553.5,25,0,231.4,SW,0,0
14985,20/05/2024,03:47:59,Weather station,506,99.9,0,6553.5,0,26,21,996.9,6553.5,25,0,243.4,WSW,0,0
14986,20/05/2024,03:37:58,Weather station,486,99.9,0,6553.5,0,27,21,996.9,6553.5,25,0,244.4,WSW,0,0
14987,20/05/2024,03:27:59,Weather station,492,99.9,0,6553.5,0,31,24,996.9,6553.5,24.9,0,246.5,WSW,0,0
14988,20/05/2024,03:17:58,Weather station,492,99.9,0,6553.5,0,25,20,997.1,6553.5,25.1,0,226.8,SW,0,0
14989,20/05/2024,03:07:59,Weather station,498,99.9,0,6553.5,0,26,20,997,6553.5,25,0,203,SSW,0,0
14990,20/05/2024,02:57:59,Weather station,489,99.9,0,6553.5,0,28,22,997.1,6553.5,25,0,203,SSW,0,0
14991,20/05/2024,02:47:59,Weather station,492,99.9,0,6553.5,0,25,20,997.2,6553.5,24.9,0,234.1,SW,0,0
14992,20/05/2024,02:37:59,Weather station,496,99.9,0,6553.5,0,20,16,997.2,6553.5,24.9,0,207.8,SSW,0,0
14993,20/05/2024,02:27:59,Weather station,491,99.9,0,6553.5,0,20,16,997.3,6553.5,24.9,0,222.5,SW,0,0
14994,20/05/2024,02:17:59,Weather station,483,99.9,0,6553.5,0,20,16,997.4,6553.5,24.9,0,256.2,WSW,0,0
14995,20/05/2024,02:07:59,Weather station,472,99.9,0,6553.5,0,19,15,997.6,6553.5,25,0,256.2,WSW,0,0
14996,20/05/2024,01:57:59,Weather station,472,99.9,0,6553.5,0,19,15,997.8,6553.5,24.9,0,256.2,WSW,0,0
14997,20/05/2024,01:47:59,Weather station,473,99.9,0,6553.5,0,19,15,997.8,6553.5,24.8,0,256.2,WSW,0,0
14998,20/05/2024,01:37:59,Weather station,476,99.9,0,6553.5,0,20,15,998,6553.5,24.9,0,256.2,WSW,0,0
14999,20/05/2024,01:27:59,Weather station,470,99.9,0,6553.5,0,19,15,998,6553.5,24.9,0,256.2,WSW,0,0
15000,20/05/2024,01:17:59,Weather station,476,99.9,0,6553.5,0,17,14,998.1,6553.5,24.8,0,256.2,WSW,0,0
15001,20/05/2024,01:07:59,Weather station,485,99.9,0,6553.5,0,20,15,998.3,6553.5,25,0,256.2,WSW,0,0
15002,20/05/2024,00:57:59,Weather station,469,99.9,0,6553.5,0,16,13,998.4,6553.5,24.9,0,256.2,WSW,0,0
15003,20/05/2024,00:47:59,Weather station,483,99.9,0,6553.5,0,20,16,998.2,6553.5,24.8,0,282.4,WNW,0,0
